Assets under management,Brokers,City,Cost ratio,Date,Educational qualifications,Gender,ID,Insurer,People,Policy tenuer,Premium,Premium 1,Profitability,Sahreholding pattern,Stakeholder,Age,Calculation1,Calculation2,Value Created,Zero
Equity,Rita,Jamshedpur,Commission ratio,12-01-2022,Graduate,Male,7400.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14435887.7142857,14435887.7142857,14435887.7142857,0
Equity,Rita,Jamshedpur,Commission ratio,19-01-2022,Graduate,Male,7410.833333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14470303.7142857,14470303.7142857,14470303.7142857,0
Equity,Rita,Jamshedpur,Commission ratio,26-01-2022,Graduate,Male,7421.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14504719.7142857,14504719.7142857,14504719.7142857,0
Equity,Rita,Jamshedpur,Commission ratio,05-02-2022,Graduate,Male,7436.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14553885.4285714,14553885.4285714,14553885.4285714,0
Equity,Rita,Jamshedpur,Commission ratio,12-02-2022,Graduate,Male,7446.833333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14588301.4285714,14588301.4285714,14588301.4285714,0
Equity,Rita,Jamshedpur,Commission ratio,19-02-2022,Graduate,Male,7457.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14622717.4285714,14622717.4285714,14622717.4285714,0
Equity,Rita,Jamshedpur,Commission ratio,01-03-2022,Graduate,Male,7472.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14671883.1428571,14671883.1428571,14671883.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,08-03-2022,Graduate,Male,7482.833333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14706299.1428571,14706299.1428571,14706299.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,15-03-2022,Graduate,Male,7493.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14740715.1428571,14740715.1428571,14740715.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,25-03-2022,Graduate,Male,7508.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14789880.8571428,14789880.8571428,14789880.8571428,0
Equity,Rita,Jamshedpur,Commission ratio,01-04-2022,Graduate,Male,7518.833333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14824296.8571428,14824296.8571428,14824296.8571428,0
Equity,Rita,Jamshedpur,Commission ratio,08-04-2022,Graduate,Male,7529.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14858712.8571428,14858712.8571428,14858712.8571428,0
Equity,Rita,Jamshedpur,Commission ratio,18-04-2022,Graduate,Male,7544.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14907878.5714286,14907878.5714286,14907878.5714286,0
Equity,Rita,Jamshedpur,Commission ratio,25-04-2022,Graduate,Male,7554.833333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14942294.5714286,14942294.5714286,14942294.5714286,0
Equity,Rita,Jamshedpur,Commission ratio,02-05-2022,Graduate,Male,7565.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,14976710.5714286,14976710.5714286,14976710.5714286,0
Equity,Rita,Jamshedpur,Commission ratio,12-05-2022,Graduate,Male,7580.333333332,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,15025876.2857143,15025876.2857143,15025876.2857143,0
Equity,Rita,Jamshedpur,Commission ratio,13-10-2020,Graduate,Male,6716.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12193931.1428571,12193931.1428571,12193931.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,20-10-2020,Graduate,Male,6726.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12228347.1428571,12228347.1428571,12228347.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,27-10-2020,Graduate,Male,6737.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12262763.1428571,12262763.1428571,12262763.1428571,0
Equity,Rita,Jamshedpur,Commission ratio,06-11-2020,Graduate,Male,6752.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12311928.8571428,12311928.8571428,12311928.8571428,0
Equity,Rita,Jamshedpur,Commission ratio,13-11-2020,Graduate,Male,6762.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12346344.8571428,12346344.8571428,12346344.8571428,0
Equity,Rita,Jamshedpur,Commission ratio,20-11-2020,Graduate,Male,6773.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,50,12380760.8571428,12380760.8571428,12380760.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,02-12-2020,Graduate,Male,6791.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12439759.7142857,12439759.7142857,12439759.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,09-12-2020,Graduate,Male,6801.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12474175.7142857,12474175.7142857,12474175.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,16-12-2020,Graduate,Male,6812.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12508591.7142857,12508591.7142857,12508591.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,19-12-2020,Graduate,Male,6816.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12523341.4285714,12523341.4285714,12523341.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,26-12-2020,Graduate,Male,6827.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12557757.4285714,12557757.4285714,12557757.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,02-01-2021,Graduate,Male,6837.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12592173.4285714,12592173.4285714,12592173.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,09-01-2021,Graduate,Male,6848.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12626589.4285714,12626589.4285714,12626589.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,12-01-2021,Graduate,Male,6852.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12641339.1428571,12641339.1428571,12641339.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,19-01-2021,Graduate,Male,6863.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12675755.1428571,12675755.1428571,12675755.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,26-01-2021,Graduate,Male,6873.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12710171.1428571,12710171.1428571,12710171.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,02-02-2021,Graduate,Male,6884.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12744587.1428571,12744587.1428571,12744587.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,05-02-2021,Graduate,Male,6888.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12759336.8571428,12759336.8571428,12759336.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,12-02-2021,Graduate,Male,6899.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12793752.8571428,12793752.8571428,12793752.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,19-02-2021,Graduate,Male,6909.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12828168.8571428,12828168.8571428,12828168.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,26-02-2021,Graduate,Male,6920.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12862584.8571428,12862584.8571428,12862584.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,01-03-2021,Graduate,Male,6924.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12877334.5714286,12877334.5714286,12877334.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,08-03-2021,Graduate,Male,6935.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12911750.5714286,12911750.5714286,12911750.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,15-03-2021,Graduate,Male,6945.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12946166.5714286,12946166.5714286,12946166.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,22-03-2021,Graduate,Male,6956.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12980582.5714286,12980582.5714286,12980582.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,25-03-2021,Graduate,Male,6960.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,12995332.2857143,12995332.2857143,12995332.2857143,0
Equity,Rushi,Jamshedpur,Commission ratio,01-04-2021,Graduate,Male,6971.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13029748.2857143,13029748.2857143,13029748.2857143,0
Equity,Rushi,Jamshedpur,Commission ratio,08-04-2021,Graduate,Male,6981.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13064164.2857143,13064164.2857143,13064164.2857143,0
Equity,Rushi,Jamshedpur,Commission ratio,15-04-2021,Graduate,Male,6992.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13098580.2857143,13098580.2857143,13098580.2857143,0
Equity,Rushi,Jamshedpur,Commission ratio,18-04-2021,Graduate,Male,6996.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13113330,13113330,13113330,0
Equity,Rushi,Jamshedpur,Commission ratio,25-04-2021,Graduate,Male,7007.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13147746,13147746,13147746,0
Equity,Rushi,Jamshedpur,Commission ratio,02-05-2021,Graduate,Male,7017.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13182162,13182162,13182162,0
Equity,Rushi,Jamshedpur,Commission ratio,09-05-2021,Graduate,Male,7028.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13216578,13216578,13216578,0
Equity,Rushi,Jamshedpur,Commission ratio,12-05-2021,Graduate,Male,7032.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13231327.7142857,13231327.7142857,13231327.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,19-05-2021,Graduate,Male,7043.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13265743.7142857,13265743.7142857,13265743.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,26-05-2021,Graduate,Male,7053.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13300159.7142857,13300159.7142857,13300159.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,02-06-2021,Graduate,Male,7064.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13334575.7142857,13334575.7142857,13334575.7142857,0
Equity,Rushi,Jamshedpur,Commission ratio,05-06-2021,Graduate,Male,7068.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13349325.4285714,13349325.4285714,13349325.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,12-06-2021,Graduate,Male,7079.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13383741.4285714,13383741.4285714,13383741.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,19-06-2021,Graduate,Male,7089.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13418157.4285714,13418157.4285714,13418157.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,26-06-2021,Graduate,Male,7100.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13452573.4285714,13452573.4285714,13452573.4285714,0
Equity,Rushi,Jamshedpur,Commission ratio,29-06-2021,Graduate,Male,7104.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13467323.1428571,13467323.1428571,13467323.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,06-07-2021,Graduate,Male,7115.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13501739.1428571,13501739.1428571,13501739.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,13-07-2021,Graduate,Male,7125.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13536155.1428571,13536155.1428571,13536155.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,20-07-2021,Graduate,Male,7136.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13570571.1428571,13570571.1428571,13570571.1428571,0
Equity,Rushi,Jamshedpur,Commission ratio,23-07-2021,Graduate,Male,7140.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13585320.8571428,13585320.8571428,13585320.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,30-07-2021,Graduate,Male,7151.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13619736.8571428,13619736.8571428,13619736.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,06-08-2021,Graduate,Male,7161.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13654152.8571428,13654152.8571428,13654152.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,13-08-2021,Graduate,Male,7172.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13688568.8571428,13688568.8571428,13688568.8571428,0
Equity,Rushi,Jamshedpur,Commission ratio,16-08-2021,Graduate,Male,7176.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13703318.5714286,13703318.5714286,13703318.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,23-08-2021,Graduate,Male,7187.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13737734.5714286,13737734.5714286,13737734.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,30-08-2021,Graduate,Male,7197.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13772150.5714286,13772150.5714286,13772150.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,06-09-2021,Graduate,Male,7208.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13806566.5714286,13806566.5714286,13806566.5714286,0
Equity,Rushi,Jamshedpur,Commission ratio,09-09-2021,Graduate,Male,7212.833333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13821316.2857143,13821316.2857143,13821316.2857143,0
Equity,Rushi,Jamshedpur,Commission ratio,16-09-2021,Graduate,Male,7223.333333333,Broker,CIF adoption,More than 5 years,New premium,Renewal premium,Profit after tax,Promotors,Distributors,40,13855732.2857143,13855732.2857143,13855732.2857143,0
